subjID	group	trial	cue	choice	rt	outcome
3	hc	37	2	1	0	0
3	hc	38	2	1	0	0
3	hc	39	3	1	0	0
3	hc	40	4	1	0	0
3	hc	41	5	1	0	0
3	hc	42	4	1	0	0
3	hc	43	7	0	0	0
3	hc	44	3	1	0	0
3	hc	45	6	1	0	0
3	hc	46	5	1	0	0
3	hc	47	6	1	0	0
3	hc	48	7	1	0	0
3	hc	49	6	1	0	0
3	hc	50	6	0	0	0
3	hc	51	6	1	0	0
3	hc	52	3	1	0	0
3	hc	53	2	1	0	0
3	hc	54	2	1	0	0
3	hc	55	2	1	0	0
3	hc	56	4	1	0	0
3	hc	57	4	1	0	0
3	hc	58	6	1	0	0
3	hc	59	7	0	0	0
3	hc	60	2	1	0	0
3	hc	61	2	1	0	0
3	hc	62	4	1	0	0
3	hc	63	6	1	0	0
3	hc	64	6	1	0	0
3	hc	65	6	1	0	0
3	hc	66	7	0	0	0
3	hc	67	4	1	0	0
3	hc	68	4	1	0	0
3	hc	69	2	1	0	0
3	hc	70	6	0	0	0
3	hc	71	5	1	0	0
3	hc	72	6	1	0	0
3	hc	73	2	1	0	0
3	hc	74	4	1	0	0
3	hc	75	4	1	0	0
3	hc	76	2	1	0	0
3	hc	77	2	1	0	0
3	hc	78	6	1	0	0
3	hc	79	2	1	0	0
3	hc	80	4	1	0	0
3	hc	81	2	1	0	0
3	hc	82	4	1	0	0
3	hc	83	7	0	0	0
3	hc	84	4	1	0	0
3	hc	85	6	1	0	0
3	hc	86	2	1	0	0
3	hc	87	2	1	0	0
3	hc	88	4	1	0	0
3	hc	89	4	1	0	0
3	hc	90	5	1	0	0
3	hc	91	3	1	0	0
3	hc	92	6	1	0	0
3	hc	93	5	1	0	0
3	hc	94	4	1	0	0
4	hc	0	7	0	0	0
4	hc	1	4	0	0	-1
4	hc	2	7	0	0	0
4	hc	3	6	0	0	0
4	hc	4	5	0	0	0
4	hc	5	2	1	0	0
4	hc	6	2	1	0	0
4	hc	7	2	1	0	0
4	hc	8	6	0	0	0
4	hc	9	2	1	0	0
4	hc	10	4	1	0	0
4	hc	11	4	1	0	0
4	hc	12	6	0	0	0
4	hc	13	6	0	0	0
4	hc	14	2	1	0	0
4	hc	15	4	1	0	0
4	hc	16	6	0	0	0
4	hc	17	6	0	0	0
4	hc	18	2	1	0	0
4	hc	19	2	1	0	0
4	hc	20	2	1	0	0
4	hc	21	2	1	0	0
4	hc	22	4	1	0	0
4	hc	23	2	1	0	0
4	hc	24	4	1	0	0
4	hc	25	2	1	0	0
4	hc	26	4	1	0	0
4	hc	27	2	1	0	0
4	hc	28	7	0	0	0
4	hc	29	6	0	0	0
4	hc	30	4	1	0	0
4	hc	31	2	1	0	0
4	hc	32	2	1	0	0
4	hc	33	4	1	0	0
4	hc	34	1	1	0	0
4	hc	35	5	0	0	0
4	hc	36	4	1	0	0
4	hc	37	4	1	0	0
4	hc	38	6	0	0	0
4	hc	39	6	0	0	0
4	hc	40	7	0	0	0
4	hc	41	3	0	0	0
4	hc	42	6	0	0	0
4	hc	43	6	0	0	0
4	hc	44	3	1	0	0
4	hc	45	4	1	0	0
4	hc	46	2	1	0	0
4	hc	47	6	0	0	0
4	hc	48	2	1	0	0
4	hc	49	2	1	0	0
4	hc	50	2	1	0	0
4	hc	51	4	0	0	-1
4	hc	52	6	0	0	0
4	hc	53	4	1	0	0
4	hc	54	4	1	0	0
4	hc	55	1	1	0	0
4	hc	56	4	1	0	0
4	hc	57	2	1	0	0
4	hc	58	2	1	0	0
4	hc	59	6	0	0	0
4	hc	60	2	1	0	0
4	hc	61	6	0	0	0
4	hc	62	6	0	0	0
4	hc	63	2	1	0	0
4	hc	64	4	1	0	0
4	hc	65	2	1	0	0
4	hc	66	6	0	0	0
4	hc	67	5	0	0	0
4	hc	68	6	0	0	0
4	hc	69	4	1	0	0
4	hc	70	6	0	0	0
4	hc	71	1	1	0	0
4	hc	72	2	1	0	0
4	hc	73	6	0	0	0
4	hc	74	4	1	0	0
4	hc	75	2	1	0	0
4	hc	76	2	1	0	0
4	hc	77	6	0	0	0
4	hc	78	4	1	0	0
4	hc	79	6	0	0	0
4	hc	80	6	0	0	0
4	hc	81	4	1	0	0
4	hc	82	4	1	0	0
4	hc	83	4	1	0	0
4	hc	84	6	0	0	0
4	hc	85	6	0	0	0
4	hc	86	1	1	0	0
4	hc	87	6	0	0	0
4	hc	88	6	0	0	0
4	hc	89	6	0	0	0
4	hc	90	2	0	0	-1
4	hc	91	4	1	0	0
4	hc	92	2	1	0	0
4	hc	93	3	0	0	0
4	hc	94	6	0	0	0
